id,title,source,category,raw_file,processed_file
41230537,MAP6D1 Silencing alleviates high glucose-induced injury of trophoblast cells during gestational diabetes mellitus.,pubmed,psychology,pubmed_gestational_diabetes_prevention_1763068731.xml,41230537.json
41230535,Alcohol consumption during pregnancy in Scotland following public health interventions: population-based study.,pubmed,prenatal,pubmed_gestational_diabetes_prevention_1763068731.xml,41230535.json
41229170,Dual-center prospective validation of an early second-trimester predictive model integrating BMI trajectories and pathophysiological biomarkers for gestational diabetes risk stratification.,pubmed,prenatal,pubmed_gestational_diabetes_prevention_1763068731.xml,41229170.json
41228473,"Prediction of Gestational Diabetes Mellitus: A Nomogram Model Incorporating Lifestyle, Nutrition and Health Literacy Factors.",pubmed,nutrition,pubmed_gestational_diabetes_prevention_1763068731.xml,41228473.json
41228433,Type 2 Diabetes Risk Perception and Health Behaviors Among Women with History of Gestational Diabetes Mellitus: A Retrospective Analysis.,pubmed,prenatal,pubmed_gestational_diabetes_prevention_1763068731.xml,41228433.json
41230537,MAP6D1 Silencing alleviates high glucose-induced injury of trophoblast cells during gestational diabetes mellitus.,pubmed,psychology,pubmed_gestational_diabetes_prevention_1763070097.xml,41230537.json
41230535,Alcohol consumption during pregnancy in Scotland following public health interventions: population-based study.,pubmed,prenatal,pubmed_gestational_diabetes_prevention_1763070097.xml,41230535.json
41229170,Dual-center prospective validation of an early second-trimester predictive model integrating BMI trajectories and pathophysiological biomarkers for gestational diabetes risk stratification.,pubmed,prenatal,pubmed_gestational_diabetes_prevention_1763070097.xml,41229170.json
41228473,"Prediction of Gestational Diabetes Mellitus: A Nomogram Model Incorporating Lifestyle, Nutrition and Health Literacy Factors.",pubmed,nutrition,pubmed_gestational_diabetes_prevention_1763070097.xml,41228473.json
41228433,Type 2 Diabetes Risk Perception and Health Behaviors Among Women with History of Gestational Diabetes Mellitus: A Retrospective Analysis.,pubmed,prenatal,pubmed_gestational_diabetes_prevention_1763070097.xml,41228433.json
41230537,MAP6D1 Silencing alleviates high glucose-induced injury of trophoblast cells during gestational diabetes mellitus.,pubmed,psychology,pubmed_gestational_diabetes_prevention_1763071164.xml,41230537.json
41230535,Alcohol consumption during pregnancy in Scotland following public health interventions: population-based study.,pubmed,prenatal,pubmed_gestational_diabetes_prevention_1763071164.xml,41230535.json
41229170,Dual-center prospective validation of an early second-trimester predictive model integrating BMI trajectories and pathophysiological biomarkers for gestational diabetes risk stratification.,pubmed,prenatal,pubmed_gestational_diabetes_prevention_1763071164.xml,41229170.json
41228473,"Prediction of Gestational Diabetes Mellitus: A Nomogram Model Incorporating Lifestyle, Nutrition and Health Literacy Factors.",pubmed,nutrition,pubmed_gestational_diabetes_prevention_1763071164.xml,41228473.json
41228433,Type 2 Diabetes Risk Perception and Health Behaviors Among Women with History of Gestational Diabetes Mellitus: A Retrospective Analysis.,pubmed,prenatal,pubmed_gestational_diabetes_prevention_1763071164.xml,41228433.json
41230537,MAP6D1 Silencing alleviates high glucose-induced injury of trophoblast cells during gestational diabetes mellitus.,pubmed,psychology,pubmed_gestational_diabetes_prevention_1763072475.xml,41230537.json
41230535,Alcohol consumption during pregnancy in Scotland following public health interventions: population-based study.,pubmed,prenatal,pubmed_gestational_diabetes_prevention_1763072475.xml,41230535.json
41229170,Dual-center prospective validation of an early second-trimester predictive model integrating BMI trajectories and pathophysiological biomarkers for gestational diabetes risk stratification.,pubmed,prenatal,pubmed_gestational_diabetes_prevention_1763072475.xml,41229170.json
41228473,"Prediction of Gestational Diabetes Mellitus: A Nomogram Model Incorporating Lifestyle, Nutrition and Health Literacy Factors.",pubmed,nutrition,pubmed_gestational_diabetes_prevention_1763072475.xml,41228473.json
41228433,Type 2 Diabetes Risk Perception and Health Behaviors Among Women with History of Gestational Diabetes Mellitus: A Retrospective Analysis.,pubmed,prenatal,pubmed_gestational_diabetes_prevention_1763072475.xml,41228433.json
41230537,MAP6D1 Silencing alleviates high glucose-induced injury of trophoblast cells during gestational diabetes mellitus.,pubmed,psychology,pubmed_gestational_diabetes_prevention_1763073045.xml,41230537.json
41230535,Alcohol consumption during pregnancy in Scotland following public health interventions: population-based study.,pubmed,prenatal,pubmed_gestational_diabetes_prevention_1763073045.xml,41230535.json
41229170,Dual-center prospective validation of an early second-trimester predictive model integrating BMI trajectories and pathophysiological biomarkers for gestational diabetes risk stratification.,pubmed,prenatal,pubmed_gestational_diabetes_prevention_1763073045.xml,41229170.json
41228473,"Prediction of Gestational Diabetes Mellitus: A Nomogram Model Incorporating Lifestyle, Nutrition and Health Literacy Factors.",pubmed,nutrition,pubmed_gestational_diabetes_prevention_1763073045.xml,41228473.json
41228433,Type 2 Diabetes Risk Perception and Health Behaviors Among Women with History of Gestational Diabetes Mellitus: A Retrospective Analysis.,pubmed,prenatal,pubmed_gestational_diabetes_prevention_1763073045.xml,41228433.json
41235310,Relationship between serum mineral levels in the second and third trimester of pregnancy and the risk of gestational diabetes mellitus: a retrospective cohort study.,pubmed,prenatal,pubmed_gestational_diabetes_prevention_1763467408.xml,41235310.json
41230537,MAP6D1 Silencing alleviates high glucose-induced injury of trophoblast cells during gestational diabetes mellitus.,pubmed,psychology,pubmed_gestational_diabetes_prevention_1763467408.xml,41230537.json
41230535,Alcohol consumption during pregnancy in Scotland following public health interventions: population-based study.,pubmed,prenatal,pubmed_gestational_diabetes_prevention_1763467408.xml,41230535.json
41229170,Dual-center prospective validation of an early second-trimester predictive model integrating BMI trajectories and pathophysiological biomarkers for gestational diabetes risk stratification.,pubmed,prenatal,pubmed_gestational_diabetes_prevention_1763467408.xml,41229170.json
41228563,Neonatal Outcomes Following a Preconception Lifestyle Intervention in People at Risk of Gestational Diabetes: Secondary Findings from the BEFORE THE BEGINNING Randomized Controlled Trial.,pubmed,prenatal,pubmed_gestational_diabetes_prevention_1763467408.xml,41228563.json
41284139,Implementation Components of Diabetes Prevention Programs after Gestational Diabetes Mellitus: A Scoping Review.,pubmed,prenatal,pubmed_gestational_diabetes_prevention_1764072539.xml,41284139.json
41282747,Gestational Diabetes - Risk Factors and Outcomes among American Samoan Women (GROW): A Longitudinal Cohort Study Protocol.,pubmed,prenatal,pubmed_gestational_diabetes_prevention_1764072539.xml,41282747.json
41269698,Human fetal circulating factors from pregnancies complicated by obesity upregulate genes associated with pathological hypertrophy in neonatal rat cardiomyocytes.,pubmed,prenatal,pubmed_gestational_diabetes_prevention_1764072539.xml,41269698.json
41267556,Pregnancy-induced metabolic reprogramming in skeletal muscle: a multi-omics interrogation of transcriptional and metabolic adaptations.,pubmed,nutrition,pubmed_gestational_diabetes_prevention_1764072539.xml,41267556.json
41267065,Prognostic value of antepartum LDH serum levels in predicting adverse maternal outcomes in hypertensive disorders of pregnancy: a prospective cohort study.,pubmed,prenatal,pubmed_gestational_diabetes_prevention_1764072539.xml,41267065.json
41284139,Implementation Components of Diabetes Prevention Programs after Gestational Diabetes Mellitus: A Scoping Review.,pubmed,prenatal,pubmed_gestational_diabetes_prevention_1764074228.xml,41284139.json
41282747,Gestational Diabetes - Risk Factors and Outcomes among American Samoan Women (GROW): A Longitudinal Cohort Study Protocol.,pubmed,prenatal,pubmed_gestational_diabetes_prevention_1764074228.xml,41282747.json
41269698,Human fetal circulating factors from pregnancies complicated by obesity upregulate genes associated with pathological hypertrophy in neonatal rat cardiomyocytes.,pubmed,prenatal,pubmed_gestational_diabetes_prevention_1764074228.xml,41269698.json
41267556,Pregnancy-induced metabolic reprogramming in skeletal muscle: a multi-omics interrogation of transcriptional and metabolic adaptations.,pubmed,nutrition,pubmed_gestational_diabetes_prevention_1764074228.xml,41267556.json
41267065,Prognostic value of antepartum LDH serum levels in predicting adverse maternal outcomes in hypertensive disorders of pregnancy: a prospective cohort study.,pubmed,prenatal,pubmed_gestational_diabetes_prevention_1764074228.xml,41267065.json
41217026,"The early implementation phase of the Omega-3 Test-and-Treat Program for reducing the risk of preterm birth, South Australia, 2021-22: an implementation evaluation study.",pubmed,nutrition,pubmed_maternal_nutrition_during_pregnancy_1762890998.xml,41217026.json
41216435,The influence of early nutrition intake and clinical factors on the brain development of preterm infants with intrauterine growth restriction.,pubmed,nutrition,pubmed_maternal_nutrition_during_pregnancy_1762890998.xml,41216435.json
41216352,Association between high-dose calcium supplementation during pregnancy and risk of placental disorders and low birth weight in Iranian women.,pubmed,prenatal,pubmed_maternal_nutrition_during_pregnancy_1762890998.xml,41216352.json
41213787,Updating the impact of mRNA COVID-19 vaccine exposure during pregnancy on obstetric and neonatal outcomes.,pubmed,psychology,pubmed_maternal_nutrition_during_pregnancy_1762890998.xml,41213787.json
41211022,"The effect of midwifery-led continuum of care to improve maternal and newborn outcomes in the Sidama region, Ethiopia: A non-randomized control trial study.",pubmed,postnatal,pubmed_maternal_nutrition_during_pregnancy_1762890998.xml,41211022.json
41228559,A Scoping Review on Nutrition Knowledge and Nutrition Literacy Among Pregnant Women and the Prevalence of Pregnancy Complications and Adverse Pregnancy Outcomes.,pubmed,nutrition,pubmed_maternal_nutrition_during_pregnancy_1763068698.xml,41228559.json
41228473,"Prediction of Gestational Diabetes Mellitus: A Nomogram Model Incorporating Lifestyle, Nutrition and Health Literacy Factors.",pubmed,nutrition,pubmed_maternal_nutrition_during_pregnancy_1763068698.xml,41228473.json
41228470,The Impact of Dietary Nutrient Intake on Red Blood Cell Distribution Width-Coefficient of Variation in Pregnant Women: A Cross-Sectional Observational Pilot Study.,pubmed,nutrition,pubmed_maternal_nutrition_during_pregnancy_1763068698.xml,41228470.json
41228465,Maternal and Infant Determinants of Zinc Status and Zinc's Association with Anthropometry in 3-Month-Old Bangladeshi Infants.,pubmed,nutrition,pubmed_maternal_nutrition_during_pregnancy_1763068698.xml,41228465.json
41228559,A Scoping Review on Nutrition Knowledge and Nutrition Literacy Among Pregnant Women and the Prevalence of Pregnancy Complications and Adverse Pregnancy Outcomes.,pubmed,nutrition,pubmed_maternal_nutrition_during_pregnancy_1763070061.xml,41228559.json
41228473,"Prediction of Gestational Diabetes Mellitus: A Nomogram Model Incorporating Lifestyle, Nutrition and Health Literacy Factors.",pubmed,nutrition,pubmed_maternal_nutrition_during_pregnancy_1763070061.xml,41228473.json
41228470,The Impact of Dietary Nutrient Intake on Red Blood Cell Distribution Width-Coefficient of Variation in Pregnant Women: A Cross-Sectional Observational Pilot Study.,pubmed,nutrition,pubmed_maternal_nutrition_during_pregnancy_1763070061.xml,41228470.json
41228465,Maternal and Infant Determinants of Zinc Status and Zinc's Association with Anthropometry in 3-Month-Old Bangladeshi Infants.,pubmed,nutrition,pubmed_maternal_nutrition_during_pregnancy_1763070061.xml,41228465.json
41228559,A Scoping Review on Nutrition Knowledge and Nutrition Literacy Among Pregnant Women and the Prevalence of Pregnancy Complications and Adverse Pregnancy Outcomes.,pubmed,nutrition,pubmed_maternal_nutrition_during_pregnancy_1763071055.xml,41228559.json
41228473,"Prediction of Gestational Diabetes Mellitus: A Nomogram Model Incorporating Lifestyle, Nutrition and Health Literacy Factors.",pubmed,nutrition,pubmed_maternal_nutrition_during_pregnancy_1763071055.xml,41228473.json
41228470,The Impact of Dietary Nutrient Intake on Red Blood Cell Distribution Width-Coefficient of Variation in Pregnant Women: A Cross-Sectional Observational Pilot Study.,pubmed,nutrition,pubmed_maternal_nutrition_during_pregnancy_1763071055.xml,41228470.json
41228465,Maternal and Infant Determinants of Zinc Status and Zinc's Association with Anthropometry in 3-Month-Old Bangladeshi Infants.,pubmed,nutrition,pubmed_maternal_nutrition_during_pregnancy_1763071055.xml,41228465.json
41228559,A Scoping Review on Nutrition Knowledge and Nutrition Literacy Among Pregnant Women and the Prevalence of Pregnancy Complications and Adverse Pregnancy Outcomes.,pubmed,nutrition,pubmed_maternal_nutrition_during_pregnancy_1763072400.xml,41228559.json
41228473,"Prediction of Gestational Diabetes Mellitus: A Nomogram Model Incorporating Lifestyle, Nutrition and Health Literacy Factors.",pubmed,nutrition,pubmed_maternal_nutrition_during_pregnancy_1763072400.xml,41228473.json
41228470,The Impact of Dietary Nutrient Intake on Red Blood Cell Distribution Width-Coefficient of Variation in Pregnant Women: A Cross-Sectional Observational Pilot Study.,pubmed,nutrition,pubmed_maternal_nutrition_during_pregnancy_1763072400.xml,41228470.json
41228465,Maternal and Infant Determinants of Zinc Status and Zinc's Association with Anthropometry in 3-Month-Old Bangladeshi Infants.,pubmed,nutrition,pubmed_maternal_nutrition_during_pregnancy_1763072400.xml,41228465.json
41228559,A Scoping Review on Nutrition Knowledge and Nutrition Literacy Among Pregnant Women and the Prevalence of Pregnancy Complications and Adverse Pregnancy Outcomes.,pubmed,nutrition,pubmed_maternal_nutrition_during_pregnancy_1763072948.xml,41228559.json
41228473,"Prediction of Gestational Diabetes Mellitus: A Nomogram Model Incorporating Lifestyle, Nutrition and Health Literacy Factors.",pubmed,nutrition,pubmed_maternal_nutrition_during_pregnancy_1763072948.xml,41228473.json
41228470,The Impact of Dietary Nutrient Intake on Red Blood Cell Distribution Width-Coefficient of Variation in Pregnant Women: A Cross-Sectional Observational Pilot Study.,pubmed,nutrition,pubmed_maternal_nutrition_during_pregnancy_1763072948.xml,41228470.json
41228465,Maternal and Infant Determinants of Zinc Status and Zinc's Association with Anthropometry in 3-Month-Old Bangladeshi Infants.,pubmed,nutrition,pubmed_maternal_nutrition_during_pregnancy_1763072948.xml,41228465.json
41250989,Impact of Preeclampsia Duration on Long-Term Cardiovascular Disease Risk.,pubmed,general_maternal_health,pubmed_maternal_nutrition_during_pregnancy_1763467336.xml,41250989.json
41250953,First-Trimester Serum n-3/n-6 Fatty Acids Predict Large-for-Gestational-Age Risk: A Nested Case-Control Study.,pubmed,nutrition,pubmed_maternal_nutrition_during_pregnancy_1763467336.xml,41250953.json
41248338,Cohort profile: a prenatal birth cohort study of intergenerational risk and resilience after conflict and forced displacement.,pubmed,psychology,pubmed_maternal_nutrition_during_pregnancy_1763467336.xml,41248338.json
41248156,"Barriers and opportunities in developing community-based maternal and child health surveillance: A mixed methods study in Depok, Indonesia.",pubmed,general_maternal_health,pubmed_maternal_nutrition_during_pregnancy_1763467336.xml,41248156.json
41247793,Insulin Resistance and SIK1 Hyperactivation: Implications for Vascular Remodeling in Recurrent Pregnancy Loss.,pubmed,general_maternal_health,pubmed_maternal_nutrition_during_pregnancy_1763467336.xml,41247793.json
41282546,Liver Histomorphological Changes in First- and Second-Generation Rat Offspring Associated With Maternal Undernutrition.,pubmed,nutrition,pubmed_maternal_nutrition_during_pregnancy_1764072431.xml,41282546.json
41278392,Maternal and Perinatal Outcomes in Pregnancies With Type 1 Diabetes and Controls During a 15-Year Period (2006-2020).,pubmed,general_maternal_health,pubmed_maternal_nutrition_during_pregnancy_1764072431.xml,41278392.json
41275173,"Intuitive eating, maternal attachment, and weight status in postpartum women: a cross-sectional study.",pubmed,nutrition,pubmed_maternal_nutrition_during_pregnancy_1764072431.xml,41275173.json
41269716,Dynamic endometrial architecture of pregnant fat-tailed dunnarts (Sminthopsis crassicaudata).,pubmed,nutrition,pubmed_maternal_nutrition_during_pregnancy_1764072431.xml,41269716.json
41267513,"Nutrition and non-nutrition determinants of maternal mental disorders, stress, and depression in pregnancy amidst a global pandemic: Findings from Action Against Stunting Hub Indonesia.",pubmed,nutrition,pubmed_maternal_nutrition_during_pregnancy_1764072431.xml,41267513.json
41287187,The Impact of Metabolic Complications in Pregnancy on Later Life Maternal Cardiometabolic Health: Findings From the ROLO Longitudinal Cohort Study.,pubmed,prenatal,pubmed_maternal_nutrition_during_pregnancy_1764074174.xml,41287187.json
41282546,Liver Histomorphological Changes in First- and Second-Generation Rat Offspring Associated With Maternal Undernutrition.,pubmed,nutrition,pubmed_maternal_nutrition_during_pregnancy_1764074174.xml,41282546.json
41278392,Maternal and Perinatal Outcomes in Pregnancies With Type 1 Diabetes and Controls During a 15-Year Period (2006-2020).,pubmed,general_maternal_health,pubmed_maternal_nutrition_during_pregnancy_1764074174.xml,41278392.json
41275173,"Intuitive eating, maternal attachment, and weight status in postpartum women: a cross-sectional study.",pubmed,nutrition,pubmed_maternal_nutrition_during_pregnancy_1764074174.xml,41275173.json
41269716,Dynamic endometrial architecture of pregnant fat-tailed dunnarts (Sminthopsis crassicaudata).,pubmed,nutrition,pubmed_maternal_nutrition_during_pregnancy_1764074174.xml,41269716.json
41200219,Effectiveness of family support-based companion video sharing to improve depression in perinatal maternity: a randomized controlled trial study protocol.,pubmed,psychology,pubmed_postpartum_depression_management_1762891132.xml,41200219.json
41198075,State-of-the-art treatment of postpartum bipolar disorder.,pubmed,psychology,pubmed_postpartum_depression_management_1762891132.xml,41198075.json
41180037,"Psychological impact of first vs. repeated cesarean sections: A comparative study on postpartum depression, anxiety, and stress.",pubmed,psychology,pubmed_postpartum_depression_management_1762891132.xml,41180037.json
41179789,Development and validation of an interpretable machine learning model and online web-based calculator based on social-ecosystem theory for early prediction of postpartum depression: a longitudinal study.,pubmed,psychology,pubmed_postpartum_depression_management_1762891132.xml,41179789.json
41157239,Invisible Links: Associations Between Micronutrient Deficiencies and Postpartum Depression-A Systematic Review.,pubmed,nutrition,pubmed_postpartum_depression_management_1762891132.xml,41157239.json
41229355,Recognizing disability associated with perinatal depression as a precursor of women's rights violations under the UN Convention on the Rights of Persons with Disabilities.,pubmed,psychology,pubmed_postpartum_depression_management_1763068861.xml,41229355.json
41200219,Effectiveness of family support-based companion video sharing to improve depression in perinatal maternity: a randomized controlled trial study protocol.,pubmed,psychology,pubmed_postpartum_depression_management_1763068861.xml,41200219.json
41198075,State-of-the-art treatment of postpartum bipolar disorder.,pubmed,psychology,pubmed_postpartum_depression_management_1763068861.xml,41198075.json
41180037,"Psychological impact of first vs. repeated cesarean sections: A comparative study on postpartum depression, anxiety, and stress.",pubmed,psychology,pubmed_postpartum_depression_management_1763068861.xml,41180037.json
41179789,Development and validation of an interpretable machine learning model and online web-based calculator based on social-ecosystem theory for early prediction of postpartum depression: a longitudinal study.,pubmed,psychology,pubmed_postpartum_depression_management_1763068861.xml,41179789.json
41229355,Recognizing disability associated with perinatal depression as a precursor of women's rights violations under the UN Convention on the Rights of Persons with Disabilities.,pubmed,psychology,pubmed_postpartum_depression_management_1763070167.xml,41229355.json
41200219,Effectiveness of family support-based companion video sharing to improve depression in perinatal maternity: a randomized controlled trial study protocol.,pubmed,psychology,pubmed_postpartum_depression_management_1763070167.xml,41200219.json
41198075,State-of-the-art treatment of postpartum bipolar disorder.,pubmed,psychology,pubmed_postpartum_depression_management_1763070167.xml,41198075.json
41180037,"Psychological impact of first vs. repeated cesarean sections: A comparative study on postpartum depression, anxiety, and stress.",pubmed,psychology,pubmed_postpartum_depression_management_1763070167.xml,41180037.json
41179789,Development and validation of an interpretable machine learning model and online web-based calculator based on social-ecosystem theory for early prediction of postpartum depression: a longitudinal study.,pubmed,psychology,pubmed_postpartum_depression_management_1763070167.xml,41179789.json
41229355,Recognizing disability associated with perinatal depression as a precursor of women's rights violations under the UN Convention on the Rights of Persons with Disabilities.,pubmed,psychology,pubmed_postpartum_depression_management_1763071249.xml,41229355.json
41200219,Effectiveness of family support-based companion video sharing to improve depression in perinatal maternity: a randomized controlled trial study protocol.,pubmed,psychology,pubmed_postpartum_depression_management_1763071249.xml,41200219.json
41198075,State-of-the-art treatment of postpartum bipolar disorder.,pubmed,psychology,pubmed_postpartum_depression_management_1763071249.xml,41198075.json
41180037,"Psychological impact of first vs. repeated cesarean sections: A comparative study on postpartum depression, anxiety, and stress.",pubmed,psychology,pubmed_postpartum_depression_management_1763071249.xml,41180037.json
41179789,Development and validation of an interpretable machine learning model and online web-based calculator based on social-ecosystem theory for early prediction of postpartum depression: a longitudinal study.,pubmed,psychology,pubmed_postpartum_depression_management_1763071249.xml,41179789.json
41229355,Recognizing disability associated with perinatal depression as a precursor of women's rights violations under the UN Convention on the Rights of Persons with Disabilities.,pubmed,psychology,pubmed_postpartum_depression_management_1763072599.xml,41229355.json
41200219,Effectiveness of family support-based companion video sharing to improve depression in perinatal maternity: a randomized controlled trial study protocol.,pubmed,psychology,pubmed_postpartum_depression_management_1763072599.xml,41200219.json
41198075,State-of-the-art treatment of postpartum bipolar disorder.,pubmed,psychology,pubmed_postpartum_depression_management_1763072599.xml,41198075.json
41180037,"Psychological impact of first vs. repeated cesarean sections: A comparative study on postpartum depression, anxiety, and stress.",pubmed,psychology,pubmed_postpartum_depression_management_1763072599.xml,41180037.json
41179789,Development and validation of an interpretable machine learning model and online web-based calculator based on social-ecosystem theory for early prediction of postpartum depression: a longitudinal study.,pubmed,psychology,pubmed_postpartum_depression_management_1763072599.xml,41179789.json
41229355,Recognizing disability associated with perinatal depression as a precursor of women's rights violations under the UN Convention on the Rights of Persons with Disabilities.,pubmed,psychology,pubmed_postpartum_depression_management_1763073216.xml,41229355.json
41200219,Effectiveness of family support-based companion video sharing to improve depression in perinatal maternity: a randomized controlled trial study protocol.,pubmed,psychology,pubmed_postpartum_depression_management_1763073216.xml,41200219.json
41198075,State-of-the-art treatment of postpartum bipolar disorder.,pubmed,psychology,pubmed_postpartum_depression_management_1763073216.xml,41198075.json
41180037,"Psychological impact of first vs. repeated cesarean sections: A comparative study on postpartum depression, anxiety, and stress.",pubmed,psychology,pubmed_postpartum_depression_management_1763073216.xml,41180037.json
41179789,Development and validation of an interpretable machine learning model and online web-based calculator based on social-ecosystem theory for early prediction of postpartum depression: a longitudinal study.,pubmed,psychology,pubmed_postpartum_depression_management_1763073216.xml,41179789.json
41250967,An Interprofessional Approach to Teaching About Postpartum Depression.,pubmed,psychology,pubmed_postpartum_depression_management_1763467458.xml,41250967.json
41250073,Intimate partner violence and postpartum depression: a moderated mediation model of fear of birth and antenatal care.,pubmed,psychology,pubmed_postpartum_depression_management_1763467458.xml,41250073.json
41249991,Prenatal psychosocial factors and changes in marital satisfaction after childbirth: an online cohort study of pregnant women.,pubmed,psychology,pubmed_postpartum_depression_management_1763467458.xml,41249991.json
41244798,Effect of midwife-led continuity of care combined with individualized breast management on postpartum recovery and lactation function in women undergoing cesarean section.,pubmed,psychology,pubmed_postpartum_depression_management_1763467458.xml,41244798.json
41241467,Risk Factors Associated With Maternity Blues and Postpartum Depression in Ecuadorian Women Going Through Their Immediate Puerperium During 2021: A Cross-sectional Study.,pubmed,psychology,pubmed_postpartum_depression_management_1763467458.xml,41241467.json
41263829,"Evaluation protocol using propensity score matching to assess the impact of Arizona's Health Start Programme on maternal morbidity, chronic disease and mental health outcomes among Medicaid-enrolled mothers.",pubmed,psychology,pubmed_postpartum_depression_management_1764072613.xml,41263829.json
41257609,Maternal peer support preferences during the perinatal period.,pubmed,psychology,pubmed_postpartum_depression_management_1764072613.xml,41257609.json
41256097,Network analysis of postpartum depression symptoms and perinatal risk factors in Chinese women: a prospective observational study.,pubmed,psychology,pubmed_postpartum_depression_management_1764072613.xml,41256097.json
41253652,Adaptation and psychometric evaluation of the postpartum partner support scale among Arab women in the United Arab Emirates.,pubmed,psychology,pubmed_postpartum_depression_management_1764072613.xml,41253652.json
41287486,"Maternal Satisfaction With Universal Postnatal Nurse Home Visiting Services and Its Covariates: A Cross-Sectional Survey of 22,040 Mothers With Young Children in Seoul, Korea.",pubmed,general_maternal_health,pubmed_postpartum_depression_management_1764074272.xml,41287486.json
41263829,"Evaluation protocol using propensity score matching to assess the impact of Arizona's Health Start Programme on maternal morbidity, chronic disease and mental health outcomes among Medicaid-enrolled mothers.",pubmed,psychology,pubmed_postpartum_depression_management_1764074272.xml,41263829.json
41257609,Maternal peer support preferences during the perinatal period.,pubmed,psychology,pubmed_postpartum_depression_management_1764074272.xml,41257609.json
41256097,Network analysis of postpartum depression symptoms and perinatal risk factors in Chinese women: a prospective observational study.,pubmed,psychology,pubmed_postpartum_depression_management_1764074272.xml,41256097.json
41228470,The Impact of Dietary Nutrient Intake on Red Blood Cell Distribution Width-Coefficient of Variation in Pregnant Women: A Cross-Sectional Observational Pilot Study.,pubmed,nutrition,pubmed_pregnancy_vitamin_supplementation_1763071338.xml,41228470.json
41228465,Maternal and Infant Determinants of Zinc Status and Zinc's Association with Anthropometry in 3-Month-Old Bangladeshi Infants.,pubmed,nutrition,pubmed_pregnancy_vitamin_supplementation_1763071338.xml,41228465.json
41222894,Three-generation familial transmission of a GNAS variant: from gestational phenotype in the mother to evolving prenatal/neonatal phenotype in the offspring.,pubmed,nutrition,pubmed_pregnancy_vitamin_supplementation_1763071338.xml,41222894.json
41219250,"Effect of maternal programming through polyherbal, multimineral, and multivitamin supplementation on behavioural and productive performance in transition murrah buffaloes.",pubmed,nutrition,pubmed_pregnancy_vitamin_supplementation_1763071338.xml,41219250.json
41218509,Excess maternal vitamin B,pubmed,nutrition,pubmed_pregnancy_vitamin_supplementation_1763071338.xml,41218509.json
41228470,The Impact of Dietary Nutrient Intake on Red Blood Cell Distribution Width-Coefficient of Variation in Pregnant Women: A Cross-Sectional Observational Pilot Study.,pubmed,nutrition,pubmed_pregnancy_vitamin_supplementation_1763072644.xml,41228470.json
41228465,Maternal and Infant Determinants of Zinc Status and Zinc's Association with Anthropometry in 3-Month-Old Bangladeshi Infants.,pubmed,nutrition,pubmed_pregnancy_vitamin_supplementation_1763072644.xml,41228465.json
41222894,Three-generation familial transmission of a GNAS variant: from gestational phenotype in the mother to evolving prenatal/neonatal phenotype in the offspring.,pubmed,nutrition,pubmed_pregnancy_vitamin_supplementation_1763072644.xml,41222894.json
41219250,"Effect of maternal programming through polyherbal, multimineral, and multivitamin supplementation on behavioural and productive performance in transition murrah buffaloes.",pubmed,nutrition,pubmed_pregnancy_vitamin_supplementation_1763072644.xml,41219250.json
41218509,Excess maternal vitamin B,pubmed,nutrition,pubmed_pregnancy_vitamin_supplementation_1763072644.xml,41218509.json
41228470,The Impact of Dietary Nutrient Intake on Red Blood Cell Distribution Width-Coefficient of Variation in Pregnant Women: A Cross-Sectional Observational Pilot Study.,pubmed,nutrition,pubmed_pregnancy_vitamin_supplementation_1763073232.xml,41228470.json
41228465,Maternal and Infant Determinants of Zinc Status and Zinc's Association with Anthropometry in 3-Month-Old Bangladeshi Infants.,pubmed,nutrition,pubmed_pregnancy_vitamin_supplementation_1763073232.xml,41228465.json
41222894,Three-generation familial transmission of a GNAS variant: from gestational phenotype in the mother to evolving prenatal/neonatal phenotype in the offspring.,pubmed,nutrition,pubmed_pregnancy_vitamin_supplementation_1763073232.xml,41222894.json
41219250,"Effect of maternal programming through polyherbal, multimineral, and multivitamin supplementation on behavioural and productive performance in transition murrah buffaloes.",pubmed,nutrition,pubmed_pregnancy_vitamin_supplementation_1763073232.xml,41219250.json
41218509,Excess maternal vitamin B,pubmed,nutrition,pubmed_pregnancy_vitamin_supplementation_1763073232.xml,41218509.json
41244549,Association between erythrocyte folate and pregnancy: A scientometric analysis.,pubmed,nutrition,pubmed_pregnancy_vitamin_supplementation_1763467488.xml,41244549.json
41243114,"Early life nutrition in Nunavut, Canada: a retrospective descriptive study of food security, vitamin D and rickets.",pubmed,nutrition,pubmed_pregnancy_vitamin_supplementation_1763467488.xml,41243114.json
41234925,"The effects of antioxidant supplementation on pain, oxidative stress markers, and clinical pregnancy rate in women with endometriosis: a systematic review and meta-analysis of randomized controlled trials.",pubmed,nutrition,pubmed_pregnancy_vitamin_supplementation_1763467488.xml,41234925.json
41233886,"Non-inferiority Assessment of Maternal Adherence to Supplements, a Trial on the Effects of Multiple Micronutrient Supplementation (NAMASTE-MMS) in Nepal: study protocol.",pubmed,prenatal,pubmed_pregnancy_vitamin_supplementation_1763467488.xml,41233886.json
41228512,The Effect of Maternal Folic Acid Supplementation on Neurodevelopmental Disorders in Offspring: An Umbrella Review of Systematic Reviews and Meta-Analyses.,pubmed,psychology,pubmed_pregnancy_vitamin_supplementation_1763467488.xml,41228512.json
